 H   0.0000000000000000        0.0000000000000000        7.3679999999999994     
 (n,m)=           5           5
 clat=   2.4560000000000000      ncells=           9
         180
 
 C   2.2651137739140021       -2.5156637048208763        9.8239999999999998     
 C   3.0924970096093021       -1.3768683779089255        9.8239999999999998     
 C   3.3111855627103570      -0.70381421826112966        8.5960000000000001     
 C   3.3111855627103566       0.70381421826113100        8.5960000000000001     
 C   3.0924970096093003        1.3768683779089284        12.279999999999999     
 C   2.2651137739140035        2.5156637048208750        12.279999999999999     
 C   1.6925797089449011        2.9316340517527122        11.052000000000000     
 C  0.35384551186804469        3.3666151604035282        11.052000000000000     
 C -0.35384551186804575        3.3666151604035277        12.279999999999999     
 C  -1.6925797089449022        2.9316340517527113        12.279999999999999     
 C  -2.2651137739140035        2.5156637048208750        11.052000000000000     
 C  -3.0924970096093016        1.3768683779089266        11.052000000000000     
 C  -3.3111855627103570       0.70381421826112933        12.279999999999999     
 C  -3.3111855627103566      -0.70381421826113144        12.279999999999999     
 C  -3.0924970096093003       -1.3768683779089284        11.052000000000000     
 C  -2.2651137739140030       -2.5156637048208754        11.052000000000000     
 C  -1.6925797089449002       -2.9316340517527126        12.279999999999999     
 C -0.35384551186804208       -3.3666151604035282        12.279999999999999     
 C  0.35384551186804686       -3.3666151604035277        11.052000000000000     
 C   1.6925797089449046       -2.9316340517527104        11.052000000000000     
 C   2.2651137739140021       -2.5156637048208763        12.279999999999999     
 C   3.0924970096093021       -1.3768683779089255        12.279999999999999     
 C   3.3111855627103570      -0.70381421826112966        11.052000000000000     
 C   3.3111855627103566       0.70381421826113100        11.052000000000000     
 C   3.0924970096093003        1.3768683779089284        14.735999999999999     
 C   2.2651137739140035        2.5156637048208750        14.735999999999999     
 C   1.6925797089449011        2.9316340517527122        13.507999999999999     
 C  0.35384551186804469        3.3666151604035282        13.507999999999999     
 C -0.35384551186804575        3.3666151604035277        14.735999999999999     
 C  -1.6925797089449022        2.9316340517527113        14.735999999999999     
 C  -2.2651137739140035        2.5156637048208750        13.507999999999999     
 C  -3.0924970096093016        1.3768683779089266        13.507999999999999     
 C  -3.3111855627103570       0.70381421826112933        14.735999999999999     
 C  -3.3111855627103566      -0.70381421826113144        14.735999999999999     
 C  -3.0924970096093003       -1.3768683779089284        13.507999999999999     
 C  -2.2651137739140030       -2.5156637048208754        13.507999999999999     
 C  -1.6925797089449002       -2.9316340517527126        14.735999999999999     
 C -0.35384551186804208       -3.3666151604035282        14.735999999999999     
 C  0.35384551186804686       -3.3666151604035277        13.507999999999999     
 C   1.6925797089449046       -2.9316340517527104        13.507999999999999     
 C   2.2651137739140021       -2.5156637048208763        14.735999999999999     
 C   3.0924970096093021       -1.3768683779089255        14.735999999999999     
 C   3.3111855627103570      -0.70381421826112966        13.507999999999999     
 C   3.3111855627103566       0.70381421826113100        13.507999999999999     
 C   3.0924970096093003        1.3768683779089284        17.192000000000000     
 C   2.2651137739140035        2.5156637048208750        17.192000000000000     
 C   1.6925797089449011        2.9316340517527122        15.964000000000000     
 C  0.35384551186804469        3.3666151604035282        15.964000000000000     
 C -0.35384551186804575        3.3666151604035277        17.192000000000000     
 C  -1.6925797089449022        2.9316340517527113        17.192000000000000     
 C  -2.2651137739140035        2.5156637048208750        15.964000000000000     
 C  -3.0924970096093016        1.3768683779089266        15.964000000000000     
 C  -3.3111855627103570       0.70381421826112933        17.192000000000000     
 C  -3.3111855627103566      -0.70381421826113144        17.192000000000000     
 C  -3.0924970096093003       -1.3768683779089284        15.964000000000000     
 C  -2.2651137739140030       -2.5156637048208754        15.964000000000000     
 C  -1.6925797089449002       -2.9316340517527126        17.192000000000000     
 C -0.35384551186804208       -3.3666151604035282        17.192000000000000     
 C  0.35384551186804686       -3.3666151604035277        15.964000000000000     
 C   1.6925797089449046       -2.9316340517527104        15.964000000000000     
 C   2.2651137739140021       -2.5156637048208763        17.192000000000000     
 C   3.0924970096093021       -1.3768683779089255        17.192000000000000     
 C   3.3111855627103570      -0.70381421826112966        15.964000000000000     
 C   3.3111855627103566       0.70381421826113100        15.964000000000000     
 C   3.0924970096093003        1.3768683779089284        19.648000000000000     
 C   2.2651137739140035        2.5156637048208750        19.648000000000000     
 C   1.6925797089449011        2.9316340517527122        18.420000000000002     
 C  0.35384551186804469        3.3666151604035282        18.420000000000002     
 C -0.35384551186804575        3.3666151604035277        19.648000000000000     
 C  -1.6925797089449022        2.9316340517527113        19.648000000000000     
 C  -2.2651137739140035        2.5156637048208750        18.420000000000002     
 C  -3.0924970096093016        1.3768683779089266        18.420000000000002     
 C  -3.3111855627103570       0.70381421826112933        19.648000000000000     
 C  -3.3111855627103566      -0.70381421826113144        19.648000000000000     
 C  -3.0924970096093003       -1.3768683779089284        18.420000000000002     
 C  -2.2651137739140030       -2.5156637048208754        18.420000000000002     
 C  -1.6925797089449002       -2.9316340517527126        19.648000000000000     
 C -0.35384551186804208       -3.3666151604035282        19.648000000000000     
 C  0.35384551186804686       -3.3666151604035277        18.420000000000002     
 C   1.6925797089449046       -2.9316340517527104        18.420000000000002     
 C   2.2651137739140021       -2.5156637048208763        19.648000000000000     
 C   3.0924970096093021       -1.3768683779089255        19.648000000000000     
 C   3.3111855627103570      -0.70381421826112966        18.420000000000002     
 C   3.3111855627103566       0.70381421826113100        18.420000000000002     
 C   3.0924970096093003        1.3768683779089284        22.103999999999999     
 C   2.2651137739140035        2.5156637048208750        22.103999999999999     
 C   1.6925797089449011        2.9316340517527122        20.876000000000001     
 C  0.35384551186804469        3.3666151604035282        20.876000000000001     
 C -0.35384551186804575        3.3666151604035277        22.103999999999999     
 C  -1.6925797089449022        2.9316340517527113        22.103999999999999     
 C  -2.2651137739140035        2.5156637048208750        20.876000000000001     
 C  -3.0924970096093016        1.3768683779089266        20.876000000000001     
 C  -3.3111855627103570       0.70381421826112933        22.103999999999999     
 C  -3.3111855627103566      -0.70381421826113144        22.103999999999999     
 C  -3.0924970096093003       -1.3768683779089284        20.876000000000001     
 C  -2.2651137739140030       -2.5156637048208754        20.876000000000001     
 C  -1.6925797089449002       -2.9316340517527126        22.103999999999999     
 C -0.35384551186804208       -3.3666151604035282        22.103999999999999     
 C  0.35384551186804686       -3.3666151604035277        20.876000000000001     
 C   1.6925797089449046       -2.9316340517527104        20.876000000000001     
 C   2.2651137739140021       -2.5156637048208763        22.103999999999999     
 C   3.0924970096093021       -1.3768683779089255        22.103999999999999     
 C   3.3111855627103570      -0.70381421826112966        20.876000000000001     
 C   3.3111855627103566       0.70381421826113100        20.876000000000001     
 C   0.0000000000000000        0.0000000000000000        11.517999856948851     
 (n,m)=           5           5
 clat=   2.4560000000000000      ncells=           9
         180
 
 C   3.0924970096093003        1.3768683779089284        2.4560000000000000     
 C   2.2651137739140035        2.5156637048208750        2.4560000000000000     
 C   1.6925797089449011        2.9316340517527122        1.2280000000000000     
 C  0.35384551186804469        3.3666151604035282        1.2280000000000000     
 C -0.35384551186804575        3.3666151604035277        2.4560000000000000     
 C  -1.6925797089449022        2.9316340517527113        2.4560000000000000     
 C  -2.2651137739140035        2.5156637048208750        1.2280000000000000     
 C  -3.0924970096093016        1.3768683779089266        1.2280000000000000     
 C  -3.3111855627103570       0.70381421826112933        2.4560000000000000     
 C  -3.3111855627103566      -0.70381421826113144        2.4560000000000000     
 C  -3.0924970096093003       -1.3768683779089284        1.2280000000000000     
 C  -2.2651137739140030       -2.5156637048208754        1.2280000000000000     
 C  -1.6925797089449002       -2.9316340517527126        2.4560000000000000     
 C -0.35384551186804208       -3.3666151604035282        2.4560000000000000     
 C  0.35384551186804686       -3.3666151604035277        1.2280000000000000     
 C   1.6925797089449046       -2.9316340517527104        1.2280000000000000     
 C   2.2651137739140021       -2.5156637048208763        2.4560000000000000     
 C   3.0924970096093021       -1.3768683779089255        2.4560000000000000     
 C   3.3111855627103570      -0.70381421826112966        1.2280000000000000     
 C   3.3111855627103566       0.70381421826113100        1.2280000000000000     
 C   3.0924970096093003        1.3768683779089284        4.9119999999999999     
 C   2.2651137739140035        2.5156637048208750        4.9119999999999999     
 C   1.6925797089449011        2.9316340517527122        3.6840000000000002     
 C  0.35384551186804469        3.3666151604035282        3.6840000000000002     
 C -0.35384551186804575        3.3666151604035277        4.9119999999999999     
 C  -1.6925797089449022        2.9316340517527113        4.9119999999999999     
 C  -2.2651137739140035        2.5156637048208750        3.6840000000000002     
 C  -3.0924970096093016        1.3768683779089266        3.6840000000000002     
 C  -3.3111855627103570       0.70381421826112933        4.9119999999999999     
 C  -3.3111855627103566      -0.70381421826113144        4.9119999999999999     
 C  -3.0924970096093003       -1.3768683779089284        3.6840000000000002     
 C  -2.2651137739140030       -2.5156637048208754        3.6840000000000002     
 C  -1.6925797089449002       -2.9316340517527126        4.9119999999999999     
 C -0.35384551186804208       -3.3666151604035282        4.9119999999999999     
 C  0.35384551186804686       -3.3666151604035277        3.6840000000000002     
 C   1.6925797089449046       -2.9316340517527104        3.6840000000000002     
 C   2.2651137739140021       -2.5156637048208763        4.9119999999999999     
 C   3.0924970096093021       -1.3768683779089255        4.9119999999999999     
 C   3.3111855627103570      -0.70381421826112966        3.6840000000000002     
 C   3.3111855627103566       0.70381421826113100        3.6840000000000002     
 C   3.0924970096093003        1.3768683779089284        7.3680000000000003     
 C   2.2651137739140035        2.5156637048208750        7.3680000000000003     
 C   1.6925797089449011        2.9316340517527122        6.1399999999999997     
 C  0.35384551186804469        3.3666151604035282        6.1399999999999997     
 C -0.35384551186804575        3.3666151604035277        7.3680000000000003     
 C  -1.6925797089449022        2.9316340517527113        7.3680000000000003     
 C  -2.2651137739140035        2.5156637048208750        6.1399999999999997     
 C  -3.0924970096093016        1.3768683779089266        6.1399999999999997     
 C  -3.3111855627103570       0.70381421826112933        7.3680000000000003     
 C  -3.3111855627103566      -0.70381421826113144        7.3680000000000003     
 C  -3.0924970096093003       -1.3768683779089284        6.1399999999999997     
 C  -2.2651137739140030       -2.5156637048208754        6.1399999999999997     
 C  -1.6925797089449002       -2.9316340517527126        7.3680000000000003     
 C -0.35384551186804208       -3.3666151604035282        7.3680000000000003     
 C  0.35384551186804686       -3.3666151604035277        6.1399999999999997     
 C   1.6925797089449046       -2.9316340517527104        6.1399999999999997     
 C   2.2651137739140021       -2.5156637048208763        7.3680000000000003     
 C   3.0924970096093021       -1.3768683779089255        7.3680000000000003     
 C   3.3111855627103570      -0.70381421826112966        6.1399999999999997     
 C   3.3111855627103566       0.70381421826113100        6.1399999999999997     
 C   3.0924970096093003        1.3768683779089284        9.8239999999999998     
 C   2.2651137739140035        2.5156637048208750        9.8239999999999998     
 C   1.6925797089449011        2.9316340517527122        8.5960000000000001     
 C  0.35384551186804469        3.3666151604035282        8.5960000000000001     
 C -0.35384551186804575        3.3666151604035277        9.8239999999999998     
 C  -1.6925797089449022        2.9316340517527113        9.8239999999999998     
 C  -2.2651137739140035        2.5156637048208750        8.5960000000000001     
 C  -3.0924970096093016        1.3768683779089266        8.5960000000000001     
 C  -3.3111855627103570       0.70381421826112933        9.8239999999999998     
 C  -3.3111855627103566      -0.70381421826113144        9.8239999999999998     
 C  -3.0924970096093003       -1.3768683779089284        8.5960000000000001     
 C  -2.2651137739140030       -2.5156637048208754        8.5960000000000001     
 C  -1.6925797089449002       -2.9316340517527126        9.8239999999999998     
 C -0.35384551186804208       -3.3666151604035282        9.8239999999999998     
 C  0.35384551186804686       -3.3666151604035277        8.5960000000000001     
 C   1.6925797089449046       -2.9316340517527104        8.5960000000000001     
 C   2.2651137739140021       -2.5156637048208763        9.8239999999999998     
 C   3.0924970096093021       -1.3768683779089255        9.8239999999999998     
 C   3.3111855627103570      -0.70381421826112966        8.5960000000000001     
 C   3.3111855627103566       0.70381421826113100        8.5960000000000001     
 C   3.0924970096093003        1.3768683779089284        12.279999999999999     
 C   2.2651137739140035        2.5156637048208750        12.279999999999999     
 C   1.6925797089449011        2.9316340517527122        11.052000000000000     
 C  0.35384551186804469        3.3666151604035282        11.052000000000000     
 C -0.35384551186804575        3.3666151604035277        12.279999999999999     
 C  -1.6925797089449022        2.9316340517527113        12.279999999999999     
 C  -2.2651137739140035        2.5156637048208750        11.052000000000000     
 C  -3.0924970096093016        1.3768683779089266        11.052000000000000     
 C  -3.3111855627103570       0.70381421826112933        12.279999999999999     
 C  -3.3111855627103566      -0.70381421826113144        12.279999999999999     
 C  -3.0924970096093003       -1.3768683779089284        11.052000000000000     
 C  -2.2651137739140030       -2.5156637048208754        11.052000000000000     
 C  -1.6925797089449002       -2.9316340517527126        12.279999999999999     
 C -0.35384551186804208       -3.3666151604035282        12.279999999999999     
 C  0.35384551186804686       -3.3666151604035277        11.052000000000000     
 C   1.6925797089449046       -2.9316340517527104        11.052000000000000     
 C   2.2651137739140021       -2.5156637048208763        12.279999999999999     
 C   3.0924970096093021       -1.3768683779089255        12.279999999999999     
 C   3.3111855627103570      -0.70381421826112966        11.052000000000000     
 C   3.3111855627103566       0.70381421826113100        11.052000000000000     
 C   3.0924970096093003        1.3768683779089284        14.735999999999999     
 C   2.2651137739140035        2.5156637048208750        14.735999999999999     
 C   1.6925797089449011        2.9316340517527122        13.507999999999999     
 C  0.35384551186804469        3.3666151604035282        13.507999999999999     
 C -0.35384551186804575        3.3666151604035277        14.735999999999999     
 C  -1.6925797089449022        2.9316340517527113        14.735999999999999     
 C  -2.2651137739140035        2.5156637048208750        13.507999999999999     
 C  -3.0924970096093016        1.3768683779089266        13.507999999999999     
 C  -3.3111855627103570       0.70381421826112933        14.735999999999999     
 C  -3.3111855627103566      -0.70381421826113144        14.735999999999999     
 C  -3.0924970096093003       -1.3768683779089284        13.507999999999999     
 C  -2.2651137739140030       -2.5156637048208754        13.507999999999999     
 C  -1.6925797089449002       -2.9316340517527126        14.735999999999999     
 C -0.35384551186804208       -3.3666151604035282        14.735999999999999     
 C  0.35384551186804686       -3.3666151604035277        13.507999999999999     
 C   1.6925797089449046       -2.9316340517527104        13.507999999999999     
 C   2.2651137739140021       -2.5156637048208763        14.735999999999999     
 C   3.0924970096093021       -1.3768683779089255        14.735999999999999     
 C   3.3111855627103570      -0.70381421826112966        13.507999999999999     
 C   3.3111855627103566       0.70381421826113100        13.507999999999999     
 C   3.0924970096093003        1.3768683779089284        17.192000000000000     
 C   2.2651137739140035        2.5156637048208750        17.192000000000000     
 C   1.6925797089449011        2.9316340517527122        15.964000000000000     
 C  0.35384551186804469        3.3666151604035282        15.964000000000000     
 C -0.35384551186804575        3.3666151604035277        17.192000000000000     
 C  -1.6925797089449022        2.9316340517527113        17.192000000000000     
 C  -2.2651137739140035        2.5156637048208750        15.964000000000000     
 C  -3.0924970096093016        1.3768683779089266        15.964000000000000     
 C  -3.3111855627103570       0.70381421826112933        17.192000000000000     
 C  -3.3111855627103566      -0.70381421826113144        17.192000000000000     
 C  -3.0924970096093003       -1.3768683779089284        15.964000000000000     
 C  -2.2651137739140030       -2.5156637048208754        15.964000000000000     
 C  -1.6925797089449002       -2.9316340517527126        17.192000000000000     
 C -0.35384551186804208       -3.3666151604035282        17.192000000000000     
 C  0.35384551186804686       -3.3666151604035277        15.964000000000000     
 C   1.6925797089449046       -2.9316340517527104        15.964000000000000     
 C   2.2651137739140021       -2.5156637048208763        17.192000000000000     
 C   3.0924970096093021       -1.3768683779089255        17.192000000000000     
 C   3.3111855627103570      -0.70381421826112966        15.964000000000000     
 C   3.3111855627103566       0.70381421826113100        15.964000000000000     
 C   3.0924970096093003        1.3768683779089284        19.648000000000000     
 C   2.2651137739140035        2.5156637048208750        19.648000000000000     
 C   1.6925797089449011        2.9316340517527122        18.420000000000002     
 C  0.35384551186804469        3.3666151604035282        18.420000000000002     
 C -0.35384551186804575        3.3666151604035277        19.648000000000000     
 C  -1.6925797089449022        2.9316340517527113        19.648000000000000     
 C  -2.2651137739140035        2.5156637048208750        18.420000000000002     
 C  -3.0924970096093016        1.3768683779089266        18.420000000000002     
 C  -3.3111855627103570       0.70381421826112933        19.648000000000000     
 C  -3.3111855627103566      -0.70381421826113144        19.648000000000000     
 C  -3.0924970096093003       -1.3768683779089284        18.420000000000002     
 C  -2.2651137739140030       -2.5156637048208754        18.420000000000002     
 C  -1.6925797089449002       -2.9316340517527126        19.648000000000000     
 C -0.35384551186804208       -3.3666151604035282        19.648000000000000     
 C  0.35384551186804686       -3.3666151604035277        18.420000000000002     
 C   1.6925797089449046       -2.9316340517527104        18.420000000000002     
 C   2.2651137739140021       -2.5156637048208763        19.648000000000000     
 C   3.0924970096093021       -1.3768683779089255        19.648000000000000     
 C   3.3111855627103570      -0.70381421826112966        18.420000000000002     
 C   3.3111855627103566       0.70381421826113100        18.420000000000002     
 C   3.0924970096093003        1.3768683779089284        22.103999999999999     
 C   2.2651137739140035        2.5156637048208750        22.103999999999999     
 C   1.6925797089449011        2.9316340517527122        20.876000000000001     
 C  0.35384551186804469        3.3666151604035282        20.876000000000001     
 C -0.35384551186804575        3.3666151604035277        22.103999999999999     
 C  -1.6925797089449022        2.9316340517527113        22.103999999999999     
 C  -2.2651137739140035        2.5156637048208750        20.876000000000001     
 C  -3.0924970096093016        1.3768683779089266        20.876000000000001     
 C  -3.3111855627103570       0.70381421826112933        22.103999999999999     
 C  -3.3111855627103566      -0.70381421826113144        22.103999999999999     
 C  -3.0924970096093003       -1.3768683779089284        20.876000000000001     
 C  -2.2651137739140030       -2.5156637048208754        20.876000000000001     
 C  -1.6925797089449002       -2.9316340517527126        22.103999999999999     
 C -0.35384551186804208       -3.3666151604035282        22.103999999999999     
 C  0.35384551186804686       -3.3666151604035277        20.876000000000001     
 C   1.6925797089449046       -2.9316340517527104        20.876000000000001     
 C   2.2651137739140021       -2.5156637048208763        22.103999999999999     
 C   3.0924970096093021       -1.3768683779089255        22.103999999999999     
 C   3.3111855627103570      -0.70381421826112966        20.876000000000001     
 C   3.3111855627103566       0.70381421826113100        20.876000000000001     
 C   0.0000000000000000        0.0000000000000000        12.937999814033507     
 (n,m)=           5           5
 clat=   2.4560000000000000      ncells=           9
         180
 
 C   3.0924970096093003        1.3768683779089284        2.4560000000000000     
 C   2.2651137739140035        2.5156637048208750        2.4560000000000000     
 C   1.6925797089449011        2.9316340517527122        1.2280000000000000     
 C  0.35384551186804469        3.3666151604035282        1.2280000000000000     
 C -0.35384551186804575        3.3666151604035277        2.4560000000000000     
 C  -1.6925797089449022        2.9316340517527113        2.4560000000000000     
 C  -2.2651137739140035        2.5156637048208750        1.2280000000000000     
 C  -3.0924970096093016        1.3768683779089266        1.2280000000000000     
 C  -3.3111855627103570       0.70381421826112933        2.4560000000000000     
 C  -3.3111855627103566      -0.70381421826113144        2.4560000000000000     
 C  -3.0924970096093003       -1.3768683779089284        1.2280000000000000     
 C  -2.2651137739140030       -2.5156637048208754        1.2280000000000000     
 C  -1.6925797089449002       -2.9316340517527126        2.4560000000000000     
 C -0.35384551186804208       -3.3666151604035282        2.4560000000000000     
 C  0.35384551186804686       -3.3666151604035277        1.2280000000000000     
 C   1.6925797089449046       -2.9316340517527104        1.2280000000000000     
 C   2.2651137739140021       -2.5156637048208763        2.4560000000000000     
 C   3.0924970096093021       -1.3768683779089255        2.4560000000000000     
 C   3.3111855627103570      -0.70381421826112966        1.2280000000000000     
 C   3.3111855627103566       0.70381421826113100        1.2280000000000000     
 C   3.0924970096093003        1.3768683779089284        4.9119999999999999     
 C   2.2651137739140035        2.5156637048208750        4.9119999999999999     
 C   1.6925797089449011        2.9316340517527122        3.6840000000000002     
 C  0.35384551186804469        3.3666151604035282        3.6840000000000002     
 C -0.35384551186804575        3.3666151604035277        4.9119999999999999     
 C  -1.6925797089449022        2.9316340517527113        4.9119999999999999     
 C  -2.2651137739140035        2.5156637048208750        3.6840000000000002     
 C  -3.0924970096093016        1.3768683779089266        3.6840000000000002     
 C  -3.3111855627103570       0.70381421826112933        4.9119999999999999     
 C  -3.3111855627103566      -0.70381421826113144        4.9119999999999999     
 C  -3.0924970096093003       -1.3768683779089284        3.6840000000000002     
 C  -2.2651137739140030       -2.5156637048208754        3.6840000000000002     
 C  -1.6925797089449002       -2.9316340517527126        4.9119999999999999     
 C -0.35384551186804208       -3.3666151604035282        4.9119999999999999     
 C  0.35384551186804686       -3.3666151604035277        3.6840000000000002     
 C   1.6925797089449046       -2.9316340517527104        3.6840000000000002     
 C   2.2651137739140021       -2.5156637048208763        4.9119999999999999     
 C   3.0924970096093021       -1.3768683779089255        4.9119999999999999     
 C   3.3111855627103570      -0.70381421826112966        3.6840000000000002     
 C   3.3111855627103566       0.70381421826113100        3.6840000000000002     
 C   3.0924970096093003        1.3768683779089284        7.3680000000000003     
 C   2.2651137739140035        2.5156637048208750        7.3680000000000003     
 C   1.6925797089449011        2.9316340517527122        6.1399999999999997     
 C  0.35384551186804469        3.3666151604035282        6.1399999999999997     
 C -0.35384551186804575        3.3666151604035277        7.3680000000000003     
 C  -1.6925797089449022        2.9316340517527113        7.3680000000000003     
 C  -2.2651137739140035        2.5156637048208750        6.1399999999999997     
 C  -3.0924970096093016        1.3768683779089266        6.1399999999999997     
 C  -3.3111855627103570       0.70381421826112933        7.3680000000000003     
 C  -3.3111855627103566      -0.70381421826113144        7.3680000000000003     
 C  -3.0924970096093003       -1.3768683779089284        6.1399999999999997     
 C  -2.2651137739140030       -2.5156637048208754        6.1399999999999997     
 C  -1.6925797089449002       -2.9316340517527126        7.3680000000000003     
 C -0.35384551186804208       -3.3666151604035282        7.3680000000000003     
 C  0.35384551186804686       -3.3666151604035277        6.1399999999999997     
 C   1.6925797089449046       -2.9316340517527104        6.1399999999999997     
 C   2.2651137739140021       -2.5156637048208763        7.3680000000000003     
 C   3.0924970096093021       -1.3768683779089255        7.3680000000000003     
 C   3.3111855627103570      -0.70381421826112966        6.1399999999999997     
 C   3.3111855627103566       0.70381421826113100        6.1399999999999997     
 C   3.0924970096093003        1.3768683779089284        9.8239999999999998     
 C   2.2651137739140035        2.5156637048208750        9.8239999999999998     
 C   1.6925797089449011        2.9316340517527122        8.5960000000000001     
 C  0.35384551186804469        3.3666151604035282        8.5960000000000001     
 C -0.35384551186804575        3.3666151604035277        9.8239999999999998     
 C  -1.6925797089449022        2.9316340517527113        9.8239999999999998     
 C  -2.2651137739140035        2.5156637048208750        8.5960000000000001     
 C  -3.0924970096093016        1.3768683779089266        8.5960000000000001     
 C  -3.3111855627103570       0.70381421826112933        9.8239999999999998     
 C  -3.3111855627103566      -0.70381421826113144        9.8239999999999998     
 C  -3.0924970096093003       -1.3768683779089284        8.5960000000000001     
 C  -2.2651137739140030       -2.5156637048208754        8.5960000000000001     
 C  -1.6925797089449002       -2.9316340517527126        9.8239999999999998     
 C -0.35384551186804208       -3.3666151604035282        9.8239999999999998     
 C  0.35384551186804686       -3.3666151604035277        8.5960000000000001     
 C   1.6925797089449046       -2.9316340517527104        8.5960000000000001     
 C   2.2651137739140021       -2.5156637048208763        9.8239999999999998     
 C   3.0924970096093021       -1.3768683779089255        9.8239999999999998     
 C   3.3111855627103570      -0.70381421826112966        8.5960000000000001     
 C   3.3111855627103566       0.70381421826113100        8.5960000000000001     
 C   3.0924970096093003        1.3768683779089284        12.279999999999999     
 C   2.2651137739140035        2.5156637048208750        12.279999999999999     
 C   1.6925797089449011        2.9316340517527122        11.052000000000000     
 C  0.35384551186804469        3.3666151604035282        11.052000000000000     
 C -0.35384551186804575        3.3666151604035277        12.279999999999999     
 C  -1.6925797089449022        2.9316340517527113        12.279999999999999     
 C  -2.2651137739140035        2.5156637048208750        11.052000000000000     
 C  -3.0924970096093016        1.3768683779089266        11.052000000000000     
 C  -3.3111855627103570       0.70381421826112933        12.279999999999999     
 C  -3.3111855627103566      -0.70381421826113144        12.279999999999999     
 C  -3.0924970096093003       -1.3768683779089284        11.052000000000000     
 C  -2.2651137739140030       -2.5156637048208754        11.052000000000000     
 C  -1.6925797089449002       -2.9316340517527126        12.279999999999999     
 C -0.35384551186804208       -3.3666151604035282        12.279999999999999     
 C  0.35384551186804686       -3.3666151604035277        11.052000000000000     
 C   1.6925797089449046       -2.9316340517527104        11.052000000000000     
 C   2.2651137739140021       -2.5156637048208763        12.279999999999999     
 C   3.0924970096093021       -1.3768683779089255        12.279999999999999     
 C   3.3111855627103570      -0.70381421826112966        11.052000000000000     
 C   3.3111855627103566       0.70381421826113100        11.052000000000000     
 C   3.0924970096093003        1.3768683779089284        14.735999999999999     
 C   2.2651137739140035        2.5156637048208750        14.735999999999999     
 C   1.6925797089449011        2.9316340517527122        13.507999999999999     
 C  0.35384551186804469        3.3666151604035282        13.507999999999999     
 C -0.35384551186804575        3.3666151604035277        14.735999999999999     
 C  -1.6925797089449022        2.9316340517527113        14.735999999999999     
 C  -2.2651137739140035        2.5156637048208750        13.507999999999999     
 C  -3.0924970096093016        1.3768683779089266        13.507999999999999     
 C  -3.3111855627103570       0.70381421826112933        14.735999999999999     
 C  -3.3111855627103566      -0.70381421826113144        14.735999999999999     
 C  -3.0924970096093003       -1.3768683779089284        13.507999999999999     
 C  -2.2651137739140030       -2.5156637048208754        13.507999999999999     
 C  -1.6925797089449002       -2.9316340517527126        14.735999999999999     
 C -0.35384551186804208       -3.3666151604035282        14.735999999999999     
 C  0.35384551186804686       -3.3666151604035277        13.507999999999999     
 C   1.6925797089449046       -2.9316340517527104        13.507999999999999     
 C   2.2651137739140021       -2.5156637048208763        14.735999999999999     
 C   3.0924970096093021       -1.3768683779089255        14.735999999999999     
 C   3.3111855627103570      -0.70381421826112966        13.507999999999999     
 C   3.3111855627103566       0.70381421826113100        13.507999999999999     
 C   3.0924970096093003        1.3768683779089284        17.192000000000000     
 C   2.2651137739140035        2.5156637048208750        17.192000000000000     
 C   1.6925797089449011        2.9316340517527122        15.964000000000000     
 C  0.35384551186804469        3.3666151604035282        15.964000000000000     
 C -0.35384551186804575        3.3666151604035277        17.192000000000000     
 C  -1.6925797089449022        2.9316340517527113        17.192000000000000     
 C  -2.2651137739140035        2.5156637048208750        15.964000000000000     
 C  -3.0924970096093016        1.3768683779089266        15.964000000000000     
 C  -3.3111855627103570       0.70381421826112933        17.192000000000000     
 C  -3.3111855627103566      -0.70381421826113144        17.192000000000000     
 C  -3.0924970096093003       -1.3768683779089284        15.964000000000000     
 C  -2.2651137739140030       -2.5156637048208754        15.964000000000000     
 C  -1.6925797089449002       -2.9316340517527126        17.192000000000000     
 C -0.35384551186804208       -3.3666151604035282        17.192000000000000     
 C  0.35384551186804686       -3.3666151604035277        15.964000000000000     
 C   1.6925797089449046       -2.9316340517527104        15.964000000000000     
 C   2.2651137739140021       -2.5156637048208763        17.192000000000000     
 C   3.0924970096093021       -1.3768683779089255        17.192000000000000     
 C   3.3111855627103570      -0.70381421826112966        15.964000000000000     
 C   3.3111855627103566       0.70381421826113100        15.964000000000000     
 C   3.0924970096093003        1.3768683779089284        19.648000000000000     
 C   2.2651137739140035        2.5156637048208750        19.648000000000000     
 C   1.6925797089449011        2.9316340517527122        18.420000000000002     
 C  0.35384551186804469        3.3666151604035282        18.420000000000002     
 C -0.35384551186804575        3.3666151604035277        19.648000000000000     
 C  -1.6925797089449022        2.9316340517527113        19.648000000000000     
 C  -2.2651137739140035        2.5156637048208750        18.420000000000002     
 C  -3.0924970096093016        1.3768683779089266        18.420000000000002     
 C  -3.3111855627103570       0.70381421826112933        19.648000000000000     
 C  -3.3111855627103566      -0.70381421826113144        19.648000000000000     
 C  -3.0924970096093003       -1.3768683779089284        18.420000000000002     
 C  -2.2651137739140030       -2.5156637048208754        18.420000000000002     
 C  -1.6925797089449002       -2.9316340517527126        19.648000000000000     
 C -0.35384551186804208       -3.3666151604035282        19.648000000000000     
 C  0.35384551186804686       -3.3666151604035277        18.420000000000002     
 C   1.6925797089449046       -2.9316340517527104        18.420000000000002     
 C   2.2651137739140021       -2.5156637048208763        19.648000000000000     
